FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
2000000,YALOVA,CIFTLIKKOY,ILYASKOY,40477-138,CIFTLIK,15000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CIFTLIKKOY,,,,
6250000,ISTANBUL,ARNAVUTKOY,BAKLALI,93751-129,TARLA,9200,,HISSELI TAPU,HAYIR,HAYIR,ARNAVUTKOY,,,,
1100000,KOCAELI,KARTEPE,UZUNTARLA,1110-1712,I_K,1117,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KARTEPE,,,,
14999999,ADANA,CUKUROVA,KURTTEPE,8555-492,I_K,6000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CUKUROVA,2500.0,,,
1250000,BALIKESIR,EDREMIT,DERELI,95789-253,BAHCE,880,,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
12000,VAN,CATAK,AGACLIK,45155-784,BAG,123,,,,EVET,,,,,
740000,MUGLA,DALAMAN,ALTINTAS,25886-138,I_K,623,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
175000,BALIKESIR,BURHANIYE,BAHCELIEVLER,115830-11,I_K,315,,MUSTAKIL PARSEL,,HAYIR,BURHANIYE,600.0,,,
100000,KIRKLARELI,BABAESKI,SOFUHALIL,109517-149,TARLA,3120,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,140.0,34.0,
170000,BALIKESIR,GONEN,GUNDOGDU,114943-166,CIFTLIK,1350,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,GONEN,,,,
545000,MERSIN(ICEL),TARSUS,KARADIKEN,14635-1043,TARLA,27300,UYGUN,MUSTAKIL PARSEL,,HAYIR,TARSUS,20.0,,,
320000,TEKIRDAG,KAPAKLI,BAHCEAGIL,118301-22,TARLA,3750,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KAPAKLI,,,643.0,
65000,BALIKESIR,GONEN,CIFTECESMELER,99690-65,I_K,290,,,,HAYIR,,,,,
265000,KIRSEHIR,MERKEZ,CUKURCAYIR,110924-101,I_K,646,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KIRSEHIR,425.0,4852.0,10.0,
299000,KOCAELI,GOLCUK,YAZLIK MERKEZ,10716-848,I_K,339,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLCUK,811.0,,,
650000,MUGLA,ORTACA,BAHCELIEVLER,113079-103,I_K,795,,,,EVET,,,,,
2900000,IZMIR,GUZELBAHCE,KAHRAMANDERE,13081-1018,I_K,1000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
620000,KKTC,GIRNE,ESENTEPE,111940-320,I_K,16706,,,,HAYIR,ESENTEPE BELEDIYESI,,,,
155000,MANISA,AKHISAR,SULEYMANLI,72047-885,I_K,328,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,AKHISAR,,121.0,16.0,
125000,ISPARTA,EGIRDIR,BARLA,60003-386,BAHCE,2826,,,,HAYIR,,,,,
16000,KIRKLARELI,LULEBURGAZ,MUSELLIM,117699-18,CIFTLIK,269,,,,HAYIR,,,,,
4500000,KOCAELI,KARAMURSEL,DEREKOY,101849-272,BAHCE,16500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,,,
2000000,MUGLA,DALAMAN,KARACAAGAC,25886-148,TARLA,16077,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
325000,BALIKESIR,BURHANIYE,SAHINLER,102273-88,TARLA,12386,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BURHANIYE,,,,
800000,ANKARA,BALA,BEYNAM,8053-2299,TARLA,5020,,MUSTAKIL PARSEL,HAYIR,HAYIR,BALA,,,,
400000,MERSIN(ICEL),AKDENIZ,DEMIRHISAR,109376-1092,BAHCE,4000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKDENIZ DEMIRHISAR,,,,
115000,AMASYA,SULUOVA,YOLPINAR,108961-193,TARLA,3328,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SULUOVA,34.0,,,
11500000,MUGLA,ORTACA,GUZELYURT,98471-164,BAHCE,167000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ORTACA,101500.0,,,
350000,YALOVA,CINARCIK,HASANBABA,68889-919,I_K,304,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CINARCIK,,,,
500000,IZMIR,MENDERES,TEKELI ATATURK,119397-5,I_K,500,UYGUN,MUSTAKIL PARSEL,EVET,EVET,0,1000.0,0.0,0.0,
260000,ESKISEHIR,TEPEBASI,YUSUFLAR,52463-261,TARLA,2500,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,TEPEBASI,,,,
2500000,ISTANBUL,ARNAVUTKOY,YESILBAYIR,53393-702,TARLA,10000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,ARNAVUTKOY BLD,,,,
220000,CANAKKALE,BAYRAMIC,YAHSIELI,1421-418,TARLA,2000,,,,HAYIR,,,,,
225000,KIRKLARELI,VIZE,DOGANCA,119039-10,TARLA,4184,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,142.0,43.0,
165000,KIRKLARELI,LULEBURGAZ,ESKITASLI,119028-14,TARLA,1318,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,LULEBURGAZ,,134.0,20.0,
160000,ANKARA,POLATLI,ISTIKLAL,116408-1756,M_A,381,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,POLATLI,420.0,1744.0,6.0,250.0
445000,BALIKESIR,EDREMIT,KIZILKECILI,114052-356,ZEYTINLIK,360,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,EDREMIT,,145.0,20.0,
7000000,ISTANBUL,BESIKTAS,ORTAKOY,32408-1911,I_K,750,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
2750000,MUGLA,MENTESE,KAFACA,118408-22,I_S,10013,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MENTESE,,,,10.0
350000,EDIRNE,UZUNKOPRU,KAVACIK,108011-14,TARLA,9400,,,,HAYIR,,,,,
37000,BURSA,MUSTAFAKEMALPASA,DALLICA,115953-44,I_K,120,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MKPASA,140.0,109.0,13.0,
300000,CANAKKALE,ECEABAT,KILIDULBAHIR,119105-7,I_K,476,,,,HAYIR,,,,,
150000,KKTC,GAZIMAGUSA,DUMLUPINAR,69321-304,I_K,180,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,GMAGOSA,1000.0,0.0,0.0,2500.0
365000,ANTALYA,FINIKE,HASYURT,109306-218,I_K,353,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,1034.0,,,
860000,IZMIR,ALIAGA,YALI,60766-118,I_K,440,,,,HAYIR,IZMIR,,,,
250000,TEKIRDAG,MARMARAEREGLISI,YENICIFTLIK,116648-3,I_K,300,,,,HAYIR,,,,,
7000000,ISTANBUL,BESIKTAS,ORTAKOY,32408-3727,I_K,250,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,BESIKTAS,,,,
295000,BURSA,MUDANYA,MESUDIYE,21258-626,BAHCE,1441,,,,HAYIR,MUDANYA,,,,
1600000,MUGLA,ULA,AKYAKA,88464-933,TARLA,6000,,MUSTAKIL PARSEL,EVET,HAYIR,MENTESE,,,,
210000,DENIZLI,CIVRIL,YUKARI,118552-1,I_K,609,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,CIVRIL,335.0,839.0,6.0,
750000,KAYSERI,KOCASINAN,HASAN ARPA,113708-1,CIFTLIK,6500,,,,HAYIR,,,,,
435000,AYDIN,KOCARLI,CINCIN,35197-7245,TARLA,6550,UYGUN,,,HAYIR,,,,,
1150000,ISTANBUL,ATASEHIR,YENI CAMLICA,67980-808,K_T,220,,,,HAYIR,,,,,
500000,KOCAELI,KARAMURSEL,KARAPINAR,98308-344,I_K,773,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,582.0,135.0,,
149000,KONYA,SELCUKLU,KERVAN,39168-2635,TARLA,21900,BILINMIYOR,HISSELI TAPU,HAYIR,HAYIR,SELCUKLU,,,144.0,
1218000,GAZIANTEP,SAHINBEY,YESILKENT,95447-181,BAHCE,8120,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,SAHINBEY,150.0,,,
240000,IZMIR,DIKILI,KABAKUM,87741-166,I_K,320,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,DIKILI,,488.0,17.0,
650000,IZMIR,KEMALPASA,29 EKIM,63890-673,CIFTLIK,6500,,,,HAYIR,,,,,
1380000,KOCAELI,GOLCUK,YUKARI,63755-50,BAHCE,6630,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,GOLCUK,,,,
280000,BURSA,MUDANYA,TIRILYE,72009-3169,ZEYTINLIK,3198,,HISSELI TAPU,HAYIR,HAYIR,MUDANYA,,,,
750000,HATAY,ISKENDERUN,BEKBELE,119441-4,BAHCE,910,,,,HAYIR,,,,,
250000,CORUM,MERKEZ,BAHCELIEVLER,113254-86,I_K,421,,,,HAYIR,,,,,
135000,ANKARA,POLATLI,ZAFER,116408-1607,BAG,1000,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,POLATLI,13.0,2325.0,7.0,500.0
180000,KUTAHYA,TAVSANLI,CARDAKLI,112935-58,TARLA,1129,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CARDAKLI,,1.0,1189.0,
85000,ISTANBUL,SILIVRI,YENI,104317-305,TARLA,358,UYGUN,HISSELI TAPU,EVET,HAYIR,SILIVRI,,,2673.0,
325000,CANAKKALE,AYVACIK,BABAKALE,114610-11,ZEYTINLIK,3137,UYGUN,MUSTAKIL PARSEL,EVET,EVET,,,1.0,1.0,
11500,ANKARA,AYAS,BASAYAS,4384-6389,TARLA,329,UYGUN,HISSELI TAPU,EVET,HAYIR,AYAS,35.0,120.0,202.0,
250000,ADIYAMAN,KAHTA,COBANLI,118904-10,M_A,417,,,,HAYIR,,,,,
1300000,TRABZON,AKCAABAT,SARITAS,69155-1904,I_K,1480,UYGUN,HISSELI TAPU,HAYIR,HAYIR,AKCAABAT,,,,
425000,CANAKKALE,BIGA,GUVEMALAN,66010-115,TARLA,4181,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,BIGA,,212.0,1.0,
68000,ISTANBUL,SILIVRI,BALABAN,89908-6369,I_K,254,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,,,,,
600000,IZMIR,MENEMEN,CUMHURIYET,85399-51,I_K,1087,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MENEMEN,,,,
2200000,MUGLA,FETHIYE,GOCEK,88049-152,TARLA,20,,,HAYIR,HAYIR,FETHIYE,,,,
1600000,IZMIR,DIKILI,CANDARLI,25451-698,ZEYTINLIK,19500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,DIKILI,,1656.0,18.0,
335000,CANAKKALE,EZINE,ULUKOY,118156-32,TARLA,7500,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,EZINE,,0.0,0.0,
16000000,TRABZON,VAKFIKEBIR,AYDOGDU,69155-1529,I_K,13016,UYGUN,HISSELI TAPU,HAYIR,HAYIR,,,,,
110000,BURSA,IZNIK,DEREKOY,78266-1697,ZEYTINLIK,1600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,IZNIK,,,,
44000,ANKARA,AYAS,TEKKE,66968-575,I_K,500,UYGUN,HISSELI TAPU,EVET,HAYIR,AYAS,,238.0,4.0,
165000,IZMIR,KEMALPASA,ASAGIKIZILCA,43309-1943,BAHCE,1960,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KEMALPASA BELEDIYESI,,,,400.0
360000,ANKARA,KECIOREN,KARSIYAKA,22580-1663,I_K,610,UYGUN,HISSELI TAPU,HAYIR,EVET,KECIOREN,589.0,0.0,0.0,
470000,KAYSERI,HACILAR,ASAGI,85788-84,BAG,3213,,,,HAYIR,,,,,
200000,KOCAELI,BASISKELE,DONGEL,89507-114,M_A,250,UYGUN,MUSTAKIL PARSEL,,HAYIR,BASISKELE,,,,
2500000,BALIKESIR,ALTIEYLUL,HASAN BASRI CANTAY,100033-41,TARLA,11561,UYGUN,,,HAYIR,ALTIEYLUL,216.0,,,
12750000,CANAKKALE,AYVACIK,HAMDIBEY,1030-2958,TARLA,99640,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVACIK,127.0,4.0,17.0,
120000,BURSA,MUDANYA,DEREKOY,79904-81,BAHCE,890,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,MUDANYA,,117.0,158.0,
285000,SAKARYA,SERDIVAN,ORTA,106246-57,I_K,371,,MUSTAKIL PARSEL,EVET,HAYIR,,770.0,,4795.0,
295000,MUGLA,MILAS,CAKIRALAN,85629-151,TARLA,9468,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,MILAS,35000.0,,146.0,
675000,SAMSUN,LADIK,ISKANIYE,98116-748,TARLA,23526,,KAT MULKIYETI,,HAYIR,,,,,
214000,KOCAELI,KARTEPE,HAVLUBURUN,100485-272,BAHCE,1600,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,134.0,,,
650000,IZMIR,BORNOVA,BIRLIK,1339-94,T_K,280,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,ALTINDAG,,,1464.0,
299000,KIRKLARELI,BABAESKI,ERIKLERYURDU,105700-101,TARLA,20130,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BABAESKI,15.0,0.0,684.0,
1300000,SAKARYA,SERDIVAN,KIZILCIKLI,81061-246,BAHCE,9000,,,,HAYIR,,,,,
135000,BALIKESIR,AYVALIK,KUCUKKOY,29925-777,ZEYTINLIK,2197,,,,HAYIR,,,,,
1800000,ANKARA,KAHRAMANKAZAN,SARAY,3191-8642,I_K,3261,,BILINMIYOR,,HAYIR,,,,,
745000,KONYA,AKSEHIR,DOGRUGOZ,91219-280,I_T,3380,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,AKSEHIR,220.0,,,
440000,BOLU,MERKEZ,ASAGISOKU,100223-164,I_K,722,,,,HAYIR,,,,,
420000,BARTIN,MERKEZ,CESTEPE,4908-1133,I_K,6400,,,,HAYIR,,,,,
160000,ESKISEHIR,SIVRIHISAR,MULKKOY,64667-1158,TARLA,64000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,0.0,1461.0,
216000,KIRKLARELI,LULEBURGAZ,KAYABEYLI,118794-5,TARLA,5400,,MUSTAKIL PARSEL,EVET,EVET,,,,1924.0,
550000,EDIRNE,MERKEZ,SUKRUPASA,111864-212,BAHCE,4175,UYGUN,MUSTAKIL PARSEL,,HAYIR,,,,,
1255000,IZMIR,TIRE,ATATURK,119391-27,I_K,637,,,,HAYIR,,,,,
375000,ANTALYA,KEPEZ,DUACI,70063-227,I_K,1181,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KEPEZ,,27843.0,31.0,
47000,BURSA,YENISEHIR,CELEBI,41280-2262,TARLA,900,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
235000,KONYA,MERAM,KOYCEGIZ,63450-104,I_K,491,UYGUN,HISSELI TAPU,HAYIR,HAYIR,MERAM,500.0,0.0,7.0,
1860000,TEKIRDAG,SULEYMANPASA,BARBAROS,97378-108,K_T,2310,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SULEYMANPASA,,,1930.0,
270000,ISPARTA,AKSU,AKCASAR,109971-257,BAHCE,8000,,,,HAYIR,,,,,
600000,KIRKLARELI,LULEBURGAZ,ESKITASLI,110164-52,TARLA,4832,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,LULEBURGAZ,,112.0,144.0,
90000,BALIKESIR,BANDIRMA,EMRE,93239-197,TARLA,4100,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,BANDIRMA BELEDIYESI,,,,
3200000,ANTALYA,KEPEZ,MENDERES,103374-67,TARLA,7662,,,,HAYIR,,,,,
370000,BAYBURT,MERKEZ,YESILYURT,692702-398,BAG,3861,,,,HAYIR,,,,,
1050,ANKARA,YENIMAHALLE,PAMUKLAR,52597-767,I_K,120,,,,,,,,,
295000,KAHRAMANMARAS,DULKADIROGLU,DERELI,119444-23,BAG,940,UYGUN DEGIL,BILINMIYOR,HAYIR,HAYIR,,1.0,,,
920000,YALOVA,CIFTLIKKOY,SULTANIYE,98664-30,TARLA,4027,UYGUN,BILINMIYOR,EVET,EVET,CIFTLIKOY,150.0,,,
500000,EDIRNE,ENEZ,SULTANICE,111864-114,TARLA,5000,,,,EVET,,,,,
1500000,BALIKESIR,BURHANIYE,ISKELE,99100-273,I_K,1370,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,BURHANIYE,1000.0,,,
140000,BALIKESIR,AYVALIK,ALTINOVA,86068-313,I_K,210,,,,HAYIR,,,,,
1250000,SAMSUN,BAFRA,FEVZI CAKMAK,112349-17,I_K,1068,,,,HAYIR,,,,,
250000,SINOP,MERKEZ,BOSTANCILI,70445-942,M_A,500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
500000,BALIKESIR,KARESI,1 SAKARYA,67236-2299,I_K,380,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARESI,,,,
210000,IZMIR,MENEMEN,EMIRALEM MERKEZ,45381-1157,I_K,205,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MENEMEN,,,,1000.0
1500000,IZMIR,SEFERIHISAR,ULAMIS,82043-478,TARLA,10546,,,,HAYIR,,,270.0,21.0,
145000,TEKIRDAG,SARKOY,IGDEBAGLARI,80704-1681,I_K,420,UYGUN,MUSTAKIL PARSEL,,HAYIR,,,,,
1200000,BALIKESIR,EDREMIT,AVCILAR,93825-5215,ZEYTINLIK,8000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,EDREMIT,,1.0,1.0,
560000,KOCAELI,KARAMURSEL,KAYACIK,1899-1716,BAHCE,591,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL BELEDIYE,,307.0,5.0,
450000,KOCAELI,KARAMURSEL,OLUKLU,101849-270,I_K,975,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,,,
77600,KOCAELI,KANDIRA,BOZBURUN,103851-60,TARLA,776,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,,,107.0,80.0,
3280000,ISTANBUL,BEYKOZ,CUMHURIYET,113899-10,TARLA,5275,,,,HAYIR,,,,,
1800000,HATAY,ARSUZ,KARAAGAC KONARLI,109586-8,I_K,1625,,,,HAYIR,,,,,
775000,ANKARA,MAMAK,KUSUNLAR,114686-74,I_K,1630,,,,HAYIR,MAMAK,475.0,0.0,0.0,
110000,ANKARA,SINCAN,COKOREN,66658-534,I_K,600,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SINCAN BELEDIYESI,1.0,1584.0,1.0,1.0
173000,BURSA,INEGOL,AKHISAR,108436-338,I_K,300,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,INEGOL,,224.0,29.0,
500000,ANTALYA,ELMALI,KOCAPINAR,113731-307,TARLA,2300,UYGUN,,HAYIR,HAYIR,,,,,
70000,SAKARYA,TARAKLI,ESENYURT,28284-2727,TARLA,6035,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,101.0,274.0,
1600000,MUGLA,KOYCEGIZ,ZEYTINALANI,117838-35,I_K,8000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KOYCEGIZ,,,,
175000,KONYA,SELCUKLU,CANDIR,20646-774,TARLA,16750,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,,,42823.0,1.0,
4000000,ANTALYA,MURATPASA,YESILOVA,4179-1467,I_T,1253,,,,HAYIR,,,,,
275000,CANAKKALE,BIGA,BALIKLICESME,80244-55,TARLA,2600,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,BIGA,,,,
4129000,SAKARYA,SOGUTLU,FINDIKLI,53190-9,TARLA,24160,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,SOGUTLU,186.0,7.0,440.0,
360000,ANTALYA,DOSEMEALTI,YENIKOY,89150-118,M_A,615,,MUSTAKIL PARSEL,HAYIR,HAYIR,DOSEMEALTI,585.0,175.0,7.0,
317600,TOKAT,ERBAA,YAVUZ SULTAN SELIM,691857-112,M_A,793,UYGUN,,HAYIR,HAYIR,ERBAA,400.0,173.0,350.0,
650000,ANKARA,CUBUK,FATIH,118439-49,TARLA,5470,,,,HAYIR,,,,,
1800000,MUGLA,BODRUM,KIZILAGAC,118748-13,TARLA,2700,UYGUN,,EVET,HAYIR,,537.0,,,
177000,ESKISEHIR,ODUNPAZARI,GUMELE,92526-606,TARLA,6000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,ODUNPAZARI,111111.0,0.0,55.0,111111111.0
375000,KOCAELI,KARAMURSEL,KAYACIK,70297-1925,K_T,395,UYGUN,MUSTAKIL PARSEL,EVET,EVET,KARAMURSEL,949.0,411.0,33.0,
540000,TEKIRDAG,SULEYMANPASA,YENIKOY,97378-175,OZEL_K,5454,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SULEYMANPASA,,,1478.0,
550000,IZMIR,URLA,UZUNKUYU,17410-2173,I_K,500,UYGUN,MUSTAKIL PARSEL,,HAYIR,URLA,,,,
650000,MANISA,SALIHLI,GOKEYUP,37897-497,BAHCE,40000,UYGUN,,HAYIR,HAYIR,SALIHLI,,1.0,1.0,
160000,CANAKKALE,YENICE,NEVRUZ,108915-180,I_K,400,,MUSTAKIL PARSEL,HAYIR,HAYIR,YENICE,,,,
320000,ISTANBUL,BASAKSEHIR,GUVERCINTEPE,117731-12,I_K,143,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,BASAKSEHR,,,,
2500000,MUGLA,BODRUM,DEREKOY,9293-2198,TARLA,6350,,,,HAYIR,,,,,
160000,CANAKKALE,AYVACIK,ARIKLI,77487-365,ZEYTINLIK,4000,UYGUN DEGIL,MUSTAKIL PARSEL,,HAYIR,AYVACIK,30.0,214.0,8.0,
66800,TEKIRDAG,HAYRABOLU,CIKRIKCI,77701-385,BAG,3344,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,HAYRABOLU,20.0,,1219.0,
750000,SAMSUN,TEKKEKOY,KUTLUKENT,104593-43,I_K,3000,,,,HAYIR,,,,,
666450000,AYDIN,KUSADASI,TURKMEN,63424-724,T_K,344068,,,,HAYIR,,,,,
230000,ERZURUM,AZIZIYE,OMERTEPE,41859-2582,TARLA,10000,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1080000,IZMIR,KARABURUN,EGLENHOCA,100034-78,TARLA,6938,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,,156.0,,,
4000000,IZMIR,ALIAGA,B HAYRETTIN PASA,118788-10,TARLA,28540,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,298.0,1.0,
400000,IZMIR,BAYINDIR,ARIKBASI,109119-57,ZEYTINLIK,12000,,,,HAYIR,,,,,
1250000,TEKIRDAG,SULEYMANPASA,GUNDOGDU - TURGUT,55891-435,TARLA,5465,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SULEYMANPASA,,,,
125000,KAYSERI,KOCASINAN,BOYACI,73912-1220,TARLA,10150,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,11110.0,1.0,
665000,GAZIANTEP,SEHITKAMIL,SEHIRGOSTEREN,83478-769,I_K,530,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,1250.0,,,
190000,TEKIRDAG,SARAY,BEYAZKOY,119019-21,TARLA,4593,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SARAY,,,,
350000,CANAKKALE,EZINE,GOKCEBAYIR,108920-26,I_K,1200,UYGUN,,,HAYIR,,,,,
1750000,BALIKESIR,GOMEC,KEREMKOY,23569-1285,I_K,4000,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,GOMEC,,,,
12318000,SAKARYA,ADAPAZARI,OZANLAR,31400-687,I_T,6300,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,ADAPAZARI,,,,
125000,TEKIRDAG,SARAY,BEYAZKOY,119019-55,BAHCE,1500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SARAY,,,,
195000,CANAKKALE,ECEABAT,KILIDULBAHIR,1186-4882,M_A,235,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
850000,BURDUR,BUCAK,CAMLIK (SAHIL),692224-38,CIFTLIK,27000,,,,EVET,,,,,
630000,AKSARAY,MERKEZ,TOPAKKAYA (FATIH),112905-160,I_K,1400,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AKSARAY,450.0,0.0,0.0,
168000,ISTANBUL,CATALCA,DAGYENICE,109264-112,BAHCE,308,,,,HAYIR,,,,,
360000,ANKARA,CANKAYA,PROF DR AHMET TANER KISLALI,21413-1320,I_K,222,,MUSTAKIL PARSEL,,HAYIR,CANKAYA,1396.0,42529.0,9.0,
4600000,KOCAELI,BASISKELE,SERVETIYE KARSI,116489-14,TARLA,46467,,,,HAYIR,,,,,
195000,ANKARA,CUBUK,MUHSIN YAZICIOGLU,104602-296,I_K,729,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,CUBUK,,,,
97000,CANAKKALE,LAPSEKI,CARDAK (GAZIYAKUPBEY),36666-2687,I_K,290,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,LAPSEKI,,,,
150000,ISTANBUL,CATALCA,IZZETTIN,112893-27,TARLA,500,,,,HAYIR,,,,,
915000,ANTALYA,ALANYA,AVSALLAR,10844-78,I_K,964,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1950000,ANKARA,CUBUK,YENICE,104602-278,TARLA,12000,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,CUBUK,,,,
350000,SAKARYA,SERDIVAN,BESEVLER,31400-671,TARLA,8100,,,,HAYIR,,,,,
1999,KOCAELI,GOLCUK,YENI,692368-169,I_K,5400,UYGUN,MUSTAKIL PARSEL,EVET,EVET,GOLCUK,1.0,,,
1060000,TRABZON,AKCAABAT,YILDIZLI,106705-9,I_K,1380,,,,HAYIR,,,184.0,24.0,
855000,ANTALYA,DOSEMEALTI,CIPLAKLI,90898-54,D_A_I,1900,BILINMIYOR,HISSELI TAPU,EVET,HAYIR,DOSEMEALTI,500.0,,,
128000,ISTANBUL,ARNAVUTKOY,TAYAKADIN,105722-3,TARLA,197,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,ARNAVUTKOY,649.0,0.0,0.0,
750000,IZMIR,KEMALPASA,75 YIL CUMHURIYET,113581-32,BAHCE,5300,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KEMALPASA BELEDIYESI,,,,1.0
22000,BALIKESIR,BURHANIYE,YABANCILAR,119360-20,ZEYTINLIK,980,,,,HAYIR,,,,,
